Date,Home,Gas,Beef,Pork,IncomeMid,IncomeMid,SavingsRate,PctHome,PctGas,PctBeef,PctPork,PctChInL,PctChInM,Years,CPI
2016-03-01,217494.11,2.07,622.27,375.98,13258,56832,0.076,8.061495683,4.75,5.317461929,3.618918919,4.807271134,5.540683623,,238.08
2016-04-01,219858.49,2.22,610.45,379.86,13258,56832,0.072,8.160003266,5.166666667,5.197461929,3.666584767,4.807271134,5.540683623,,238.992
2016-05-01,222549.65,2.37,608.13,378.09,13258,56832,0.069,8.272125543,5.583333333,5.173908629,3.644840295,4.807271134,5.540683623,,239.557
2016-06-01,224741.03,2.47,619.97,376.98,13258,56832,0.066,8.363425396,5.861111111,5.294111675,3.631203931,4.807271134,5.540683623,,240.222
2016-07-01,225711.77,2.35,608.98,378.14,13258,56832,0.068,8.403869509,5.527777778,5.182538071,3.645454545,4.807271134,5.540683623,,240.101
2016-08-01,225654.1,2.28,591.51,379.81,13258,56832,0.068,8.401466794,5.333333333,5.005177665,3.665970516,4.807271134,5.540683623,,240.545
2016-09-01,225817.49,2.33,586.8,378.89,13258,56832,0.068,8.40827414,5.472222222,4.957360406,3.654668305,4.807271134,5.540683623,,241.176
2016-10-01,225779.05,2.36,573.67,374.32,13258,56832,0.069,8.406672608,5.555555556,4.824060914,3.598525799,4.807271134,5.540683623,,241.741
2016-11-01,226211.56,2.3,576.37,362.54,13258,56832,0.07,8.424692349,5.388888889,4.851472081,3.453808354,4.807271134,5.540683623,,242.026
2016-12-01,226288.45,2.37,562.15,358.31,13258,56832,0.065,8.42789583,5.583333333,4.707106599,3.401842752,4.807271134,5.540683623,,242.637
2017-01-01,225384.99,2.46,566.19,357.01,13332,59149,0.069,8.390254816,5.833333333,4.748121827,3.385872236,4.839684625,5.807342617,,243.62
2017-02-01,227307.25,2.42,584.04,364.32,13332,59149,0.072,8.470342276,5.722222222,4.929340102,3.475675676,4.839684625,5.807342617,,243.872
2017-03-01,230921.09,2.44,590.39,377.99,13332,59149,0.072,8.620906332,5.777777778,4.993807107,3.643611794,4.839684625,5.807342617,,243.766
2017-04-01,234044.77,2.53,593.29,374.71,13332,59149,0.072,8.751048766,6.027777778,5.023248731,3.603316953,4.839684625,5.807342617,,244.274
2017-05-01,236755.15,2.5,614.01,372.77,13332,59149,0.078,8.863971809,5.944444444,5.233604061,3.579484029,4.839684625,5.807342617,,244.069
2017-06-01,238437.13,2.46,620.68,375.58,13332,59149,0.075,8.93404844,5.833333333,5.301319797,3.614004914,4.839684625,5.807342617,,244.218
2017-07-01,239503.98,2.41,610.03,383.29,13332,59149,0.076,8.978496801,5.694444444,5.19319797,3.708722359,4.839684625,5.807342617,,244.28
2017-08-01,240234.44,2.49,597.01,393.51,13332,59149,0.076,9.008930085,5.916666667,5.061015228,3.834275184,4.839684625,5.807342617,,245.205
2017-09-01,239955.72,2.76,578.2,398.54,13332,59149,0.073,8.997317725,6.666666667,4.870050761,3.896068796,4.839684625,5.807342617,,246.551
2017-10-01,239965.33,2.62,575.45,390.67,13332,59149,0.074,8.997718108,6.277777778,4.84213198,3.799385749,4.839684625,5.807342617,,246.657
2017-11-01,240763.07,2.68,580.7,378.62,13332,59149,0.07,9.030954491,6.444444444,4.895431472,3.651351351,4.839684625,5.807342617,,247.378
2017-12-01,240455.5,2.59,580.27,374.05,13332,59149,0.066,9.018140147,6.194444444,4.89106599,3.595208845,4.839684625,5.807342617,,247.736
2018-01-01,241474.3,2.67,575.75,374.99,13775,61564,0.074,9.060586593,6.416666667,4.845177665,3.606756757,5.033727551,6.060421222,,248.721
2018-02-01,244117.41,2.71,582.77,373.96,13775,61564,0.076,9.170706953,6.527777778,4.916446701,3.594103194,5.033727551,6.060421222,,249.3
2018-03-01,246847.02,2.71,587.05,375.27,13775,61564,0.076,9.284431179,6.527777778,4.959898477,3.61019656,5.033727551,6.060421222,,249.517
2018-04-01,249028.78,2.87,606.03,375.23,13775,61564,0.074,9.375330233,6.972222222,5.152588832,3.60970516,5.033727551,6.060421222,,250.275
2018-05-01,251941.01,2.99,596.44,374.08,13775,61564,0.075,9.496662988,7.305555556,5.055228426,3.595577396,5.033727551,6.060421222,,250.786
2018-06-01,253574.93,2.97,597.83,369.65,13775,61564,0.076,9.564737287,7.25,5.069340102,3.541154791,5.033727551,6.060421222,,251.152
2018-07-01,254343.83,2.93,601.99,373.07,13775,61564,0.076,9.596772104,7.138888889,5.111573604,3.583169533,5.033727551,6.060421222,,251.345
2018-08-01,254785.95,2.91,608.24,381.65,13775,61564,0.076,9.615192228,7.083333333,5.175025381,3.688574939,5.033727551,6.060421222,,251.735
2018-09-01,254141.99,2.92,593.46,378.51,13775,61564,0.076,9.588362808,7.111111111,5.024974619,3.65,5.033727551,6.060421222,,252.183
2018-10-01,253920.93,2.94,584.02,372.69,13775,61564,0.074,9.579152746,7.166666667,4.929137056,3.578501229,5.033727551,6.060421222,,252.899
2018-11-01,254670.62,2.74,591.14,370.05,13775,61564,0.072,9.610387213,6.611111111,5.00142132,3.546068796,5.033727551,6.060421222,,252.822
2018-12-01,253853.66,2.46,583.3,373.98,13775,61564,0.09,9.576350064,5.833333333,4.921827411,3.594348894,5.033727551,6.060421222,,252.493
2019-01-01,254497.61,2.34,585.99,371.4,15286,61348,0.087,9.603179067,5.5,4.949137056,3.562653563,5.695575996,6.060421222,,252.441
2019-02-01,256371.82,2.39,590.02,373.14,15286,61348,0.088,9.681264611,5.638888889,4.990050761,3.584029484,5.695575996,6.060421222,,252.969
2019-03-01,259139.87,2.59,606.81,379.95,15286,61348,0.082,9.796590369,6.194444444,5.160507614,3.667690418,5.695575996,6.060421222,,254.147
2019-04-01,262128.98,2.88,610.22,378.75,15286,61348,0.077,9.921126189,7,5.195126904,3.652948403,5.695575996,6.060421222,,255.326
2019-05-01,264839.37,2.95,617.31,388.26,15286,61348,0.074,10.03404965,7.194444444,5.267106599,3.76977887,5.695575996,6.060421222,,255.371
2019-06-01,265944.67,2.8,614.73,392,15286,61348,0.072,10.08009996,6.777777778,5.240913706,3.815724816,5.695575996,6.060421222,,255.423
2019-07-01,267030.75,2.82,614.66,392.68,15286,61348,0.07,10.1253495,6.833333333,5.240203046,3.824078624,5.695575996,6.060421222,,255.925
2019-08-01,267001.91,2.71,607.44,389.59,15286,61348,0.072,10.12414794,6.527777778,5.166903553,3.786117936,5.695575996,6.060421222,,256.118
2019-09-01,267722.76,2.68,600.62,387.92,15286,61348,0.073,10.15418084,6.444444444,5.097664975,3.765601966,5.695575996,6.060421222,,256.532
2019-10-01,267780.43,2.72,589.22,391.15,15286,61348,0.074,10.15658355,6.555555556,4.981928934,3.805282555,5.695575996,6.060421222,,257.387
2019-11-01,268184.1,2.69,606.49,386.02,15286,61348,0.075,10.17340173,6.472222222,5.157258883,3.742260442,5.695575996,6.060421222,,257.989
2019-12-01,268818.45,2.65,609.03,381.09,15286,61348,0.073,10.19983076,6.361111111,5.183045685,3.681695332,5.695575996,6.060421222,,258.203
2020-01-01,269702.69,2.64,605.89,383.74,14589,63572,0.078,10.23667101,6.333333333,5.151167513,3.714250614,5.033727551,6.316377028,,258.687
2020-02-01,272960.92,2.53,604.46,386.43,14589,63572,0.083,10.37241923,6.027777778,5.136649746,3.747297297,5.033727551,6.316377028,,258.824
2020-03-01,275536.75,2.33,604.61,384.55,14589,63572,0.131,10.47973649,5.472222222,5.138172589,3.724201474,5.033727551,6.316377028,,257.989
2020-04-01,277747.35,1.94,644.36,389.28,14589,63572,0.338,10.57183711,4.388888889,5.541725888,3.782309582,5.033727551,6.316377028,,256.192
2020-05-01,278670.03,1.96,758.51,404.85,14589,63572,0.248,10.61027889,4.444444444,6.700609137,3.973587224,5.033727551,6.316377028,,255.942
2020-06-01,282149.32,2.17,755.77,424.51,14589,63572,0.193,10.75523717,5.027777778,6.672791878,4.215110565,5.033727551,6.316377028,,257.282
2020-07-01,285397.94,2.27,683.84,417.88,14589,63572,0.187,10.890585,5.305555556,5.942538071,4.133660934,5.033727551,6.316377028,,258.604
2020-08-01,289377.02,2.27,649.2,408.44,14589,63572,0.15,11.05636611,5.305555556,5.590862944,4.017690418,5.033727551,6.316377028,,259.511
2020-09-01,293058.15,2.27,637.1,405.28,14589,63572,0.143,11.20973368,5.305555556,5.468020305,3.978869779,5.033727551,6.316377028,,260.149
2020-10-01,296095.32,2.25,635.36,408.42,14589,63572,0.136,11.33627184,5.25,5.45035533,4.017444717,5.033727551,6.316377028,,260.462
2020-11-01,298382.81,2.2,634.07,409.85,14589,63572,0.13,11.43157594,5.111111111,5.437258883,4.035012285,5.033727551,6.316377028,,260.927
2020-12-01,300401.18,2.28,629.29,411.95,14589,63572,0.14,11.51566765,5.333333333,5.388730964,4.060810811,5.033727551,6.316377028,,261.56
2021-01-01,303034.68,2.42,640.7,412.2,14589,68938,0.199,11.62538762,5.722222222,5.504568528,4.063882064,5.033727551,6.316377028,,262.231
2021-02-01,307436.65,2.59,641.4,415.3,14589,68938,0.135,11.80878768,6.194444444,5.511675127,4.101965602,5.033727551,6.316377028,,263.161
2021-03-01,314587.46,2.9,648.2,416.5,14589,68938,0.266,12.10671315,7.055555556,5.58071066,4.116707617,5.033727551,6.316377028,,264.793
2021-04-01,322093.89,2.95,675.5,432.3,14589,68938,0.124,12.41945487,7.194444444,5.85786802,4.310810811,5.033727551,6.316377028,,266.832
2021-05-01,329465.75,3.08,696.2,438.4,14589,68938,0.1,12.72658998,7.555555556,6.068020305,4.385749386,5.033727551,6.316377028,,268.551
2021-06-01,335520.87,3.16,746.5,454.6,14589,68938,0.09,12.97886552,7.777777778,6.578680203,4.584766585,5.033727551,6.316377028,,270.981
2021-07-01,340278.47,3.23,752.9,460.2,14589,68938,0.099,13.17708225,7.972222222,6.643654822,4.653562654,5.033727551,6.316377028,,272.265
2021-08-01,342844.68,3.26,763.9,465,14589,68938,0.092,13.28399872,8.055555556,6.755329949,4.712530713,5.033727551,6.316377028,,273.012
2021-09-01,357700,3.27,787.1,471.6,14589,68938,0.075,13.90291855,8.083333333,6.990862944,4.793611794,5.033727551,6.316377028,,274.138
2021-10-01,352800,3.38,790.1,481.6,14589,68938,0.075,13.69876898,8.388888889,7.021319797,4.916461916,5.033727551,6.316377028,,276.724
